run,autoridade,atributo,tamanho eg1g1ai,tamanho g1yi
254,ÊHéODCQAjvÁZ4QMAê7Ê7ÃõFÛÛ,QIÃDeXuDêÃûWÇÇ_bSUÛn,122,122
284,hAi_ÃãWgTIIQÕtÁ_q4wU,õmW2i3OY3wáK,122,122
258,M9Opz0lb2áBQwát,4ûRWdYc11fD6FnÂDKõXÕy7ke,122,122
285,s_YzÚLGêRo,ZbPteAâzEãBÛhr6,122,122
150,5ûDhjVm3çzHvHDdKJ,U9úRElTÁbSUÂwmJK1Vig,122,122
280,pvTANbFvÂ_4ADoxg3ÇBzBRúzMÁ,flÇOomÃWuuJqMÉtiUÛh__4,122,122
466,Bgâzt9ÇdyP,6ÚviÃw1uõ7Lj,122,122
142,CûMLEiêÚIjõ7oê_EqIéJ4OÃXû,EÉÂfoçBHyÇe,122,122
134,KmcIWQÃ5Mê,êd0xiWBno7gXçs,122,122
149,2Ssrblp4afGãõDb,É_UãgÇwVQsxpXVpõMwê,122,122
128,4ÊIyéaÛpbaa6PçÚj,ZÛõZkÛáMOûâDjhk_VvÇRjG1,122,122
467,çIUfpPêDMrj4rkhhÉuQx,êRUtLKâcÇ8fé4Nh7ÉCyuúGXÉoH,122,122
126,nRupUqpúfY_vlá7XMVÚNjCA1U,éÉsSJRPâãÂIm4L8tÉÁVÉã9SÕjlqtÕd,122,122
246,ÚbETRÚ1MAFÚ1Õjâõ9Sb,Y1âAANLruÂtT6âvb0ãÁãtûéVYFwam,122,122
287,VZuZXÊCÃ7é8UÊxbYk2ZãÚKÁs_ÃTê,GIXo4,122,122
245,2K5uyêqÊtúÛNãI,GPuuFDaÉc,122,122
468,ZqLAfTh4LÉMJD7ÁNATc2zx4ÇK,3õq77EÂN,122,122
136,pÂlyãnZúÉáSá54EoÕq,9â_QÂénPgA3jxCcdÂg8,122,122
243,gÊâúsVÁçthVÚbPVpu4ú,Bh9xaMvq,122,122
237,RxvDCSpUQQÚ9YrVGÛgLrêÁa6Ér3,Û4RÂHTBÁjÊgÊ7,122,122
240,iMTûPúhzSgÇwçVmédÊhSÂS9HKQ,bDÂyLlRzDt9ÛRéÛAKtIRÁvM7fkÛSRH,122,122
148,áyoÃqVBCPAdÃveZitÁAoÃlãq,pk1Ê2cVQ4té0ÚDÉzhõ,122,122
469,jKÕBKCtbe3ÚmâqÚ1RaM,_ÊÃÕ90oAFPÉÃ4xWmbmD9ãZú90ãr,122,122
132,áTQeÊssioRIê,W0ûxRfZZ18ÛIRkbi43E3zcr3Lu1v,122,122
247,ueÂÃOtmdVhG6OwB,ÉqVVr9PÛNe4GÕÛfél7XOjCV,122,122
259,6ûÉõÉdâcX6OtNÇLE,B9b13Ú4Pkp6zÂh0âZURJ,122,122
293,AIjYKQJjN1VnfO_YGÃaÛ,ÂfhrÚBÛâHÚÁ3WçoYmH6,122,122
470,ÕâvjOHlêuHl0_Ç17kÇFkwe,KHÛVYhêYMG,122,122
255,UOrMpãAgÛéF,KTbIAÂZ6ÛQÇUHuDAâõwsgaT48F,122,122
291,ÃAMmoõ,KÉÊ06uSátzvE5wáçúu3dÁ2tM3,122,122
131,UmÃt09U8ÇJÚoÂlPkÕs0ÊZOÁêN1V,7xgZJ,122,122
248,õÛReú35qYRtPõ_y,êZnGJZVõIxvMCWG3õYowFê7UYVYÁq,122,122
251,K24Ymúya,5ÁfdXÃn64ÊEBrÁJTW,122,122
283,rÕd1hYvÂxsÚÚ,TZtXIAÉg6gonhi,122,122
147,6jP4çIw4ÁLp_S7Hz1AÂráFÃâÃõéU,YfÚgDÃ5aâc_ÇKiD67Vvdu0XFnÁ2rÊ,122,122
239,88ãÃÂDKvéÚPÂlAFéJ0kDOáUjz4zÛá,o7v3LwdNÚwÃPjwéZJy,122,122
471,0áûN_pÂ9kÛyfqõsD7TRQvúi,QZãÉEfYEz8jêÊPâSkQJqjÁÉ3ÛáÁ,122,122
241,XÕx7C9,2e29SYxgb93Awû5ÚOTy,122,122
292,ÊUÉX0atC4w0dY3,ÕOfúÛRfOED1gÚ3,122,122
139,aÕmQlÕ1Çábz2pOQCtR,ÉVálzatYfATâcWÉinD,122,122
146,OhujÇT4VxW_ÚIãXZÉ,NVSlT4ûPêALNVÃ0sp4GnõRm7YV,122,122
289,nvbrIGXáçYçRC,Rop7ÇõÕRve87fQpê_23,122,122
250,pf0Vj_KápXÂTCÊv9joTY8Hj,YvUYAgf0,122,122
472,áÛ6çXWÇõHÊl1EsK4Ns3âÁ03amwkl,nxãVUb,122,122
154,McykQyk2,_êF71OS9gÉÚGúJbqoiBuX9,122,122
264,vÃrd8éDo4NZzHwDmJRc6ÊQ4VúÉ,õxÇ7Û,122,122
238,cuQJz8ÃeûAQJ,furÕMMÉUf,122,122
236,ÚI2kPõ,êOâqÇõxrwÇWShJûludáQÁUÇÇ,122,122
263,mpÃê5xHVMÚz9âtG,YNniãÕyZsõÕmûçáxêOw,122,122
473,INÇJÚbC3LQy1XÂAvXf4xamvwKbojv,KVSdádlbpêJJTqêûFLRl7SÕeâ,122,122
129,S0Ã031FkV2,pBsEQn9ÛQh72,122,122
282,GbFFAwfMLAwÂ5ÁúgõwA8Yõ,CãUk2AfyI1êéá,122,122
281,IúÛzyÕÇÃy_4õiE7êmÉ9TnjKjS,tO_épfçvP,122,122
145,QgÚÇMédûKcKkNV,3ZV4dM,122,122
474,jAbxMghRpMsádájdêDaNçkZ7kõU,ûyJKCzDR5QûunâcxGÉõÕj,122,122
249,0AVêÁûXKâ,zBZHcOeHb_1VVDûÇáU6hûAK0,122,122
133,f625kRÃ4éyjEmDpâfÕçmÊFÊe,zfûÁFj2ÛIÕwe,122,122
235,_oLECúUIÚPCâDCÛIQv,lÚúÇfm6r0árVÚûÇH0O6ÛohEÁaLé,122,122
475,ER4arN7_ChÁjsoAceÊEDrNÕTéa7W,zpzâÛ31AÊ1nMMcõGY7Z95G,122,122
442,BD7gxMVuk,ÉxtXrÇÕJjp01XlO,122,122
64,wÕPÛ9YÃêÂj166JIÊTB7AÚk,UyÉtB,122,122
71,EêKJçaKBucáZL4uDg6zkMdkhÛw,kdIVUKPû1v1kÛ,122,122
54,ev_sImé00Ê,7ÛfãQtÕjGPRpÕã66,122,122
443,KhaYeãxUpOItÁtúVom1PacéCZWUÊâ,CvÕÛ9muTÕbUÃx5,122,122
61,_eÛÂÃêehPg6zRAwõÕrTâcK,éÂrgNKãhMúFÕXNwák_vqVÕQâ,122,122
205,PkûRF9XMPVwiWulBBZldê3êCSLBw,É7osbúgl2çjiMHé,122,122
444,sljEûg7Õ2GZwLfKyÇÂÁZâi2,CêQÛLÊ8OYPmAdoGHúÇõYf2Úi,122,122
60,évQLvxzézXk77B_13fBJrZFuJ7êvL,gECikR7RqÊQ,122,122
204,gJccêéggKuoJcWçy,ÊÃÂâ_ÚV1NPMYVçjÚÚbZAg65XCWw6C,122,122
369,aõs1vERÁ,mq7rÕ9l_iHgixwUxNXaÛ,122,122
65,écBSxub4SCFkHlXVJêa,6eÛlãâR4e8tk_HÚém2éh1é0Ê3G,122,122
59,oI8SiiÃ2VMhF1ÕâÁÕcxDDÚzZ8_Jr,7Á2DMámãuoB6G7doRnr8ÁZmû,122,122
445,UAãfékrqNp,eÃ945á2ÕpûãHqêMjBU16q,122,122
210,GJ2tÚ2,fRcvj6rRÉzGTuvoâkáõÃsÂ,122,122
214,PwÃfZçuU8V,ÉSVtnÉçRIEwoúâWv,122,122
446,ÂRvb_DFa_hÁé,_y0lA1X1cHÉÕûU4_PU4RO5A,122,122
368,fHnz8J2SDOéjtÕÃltéhÕVd,uaáIuGqÁ0ÃKuEOhv_Ê_iNbõÇ,122,122
63,WTxMz1KÚfEá_bC4NéR7IÁrfojÕZõSú,WfJÚKÛDDKUX,122,122
219,d1WéJWhnhia,MSg6OÚÁcfNH_5wkiçÃki4ééd,122,122
447,JÂyVPâFúhGS6s5tNukxcçh0çGLO7Sf,VBtwa72HKCçnpjQcHdOKJScDnoe,122,122
371,OOjaOQÉÊGmûT5Yû5D,i5b9Á29Mb_GnDÚ4sV4AzçÃ0rã6s,122,122
207,ÊLiÛmûOTêhSYViSpMpÕpáém5BM,ÕI2dxd43Bsújçá,122,122
448,Nnibnvs1,ÃzfWqtN2áqCBZAkU5PãR,122,122
366,iÛçSgwQmnMd8H3fezwAfaÉ9p,jBIÉáyDIkdwMÂCúZo,122,122
449,N4û1lSNÉéUv8Ã5U8oktnAÛRã,PJÃDr7lÃúúWoi3nZÕZfá9rOWfTUçÂ,122,122
365,1ãNOyYûéûZ,PK3jbEsLsZ9PÇkÁCxImÕYHphKGHx2,122,122
66,PEgWTjfHTdB5lEJÂwÚQLbGTE9z,oYQõqeTNÃyXCnÁ,122,122
212,0pp5PÁ2dEZgUCkH5TsçYf,UXEOPI4l7CZYNTjfbrzê,122,122
450,VVrÂÊaqnyÃbÚqIqéZONkwâ,úâUçd8sryGMSE_n9ÚÉTc30NQcq8,122,122
55,ÛNzJFlF_klgU1lxk23vcRwNÕL,icn9KHFMMYHÇnEâJ,122,122
62,uã0pJÂgkIW,kZJaçãeilOKÉêqu4RAF,122,122
211,C0ÂkgyOR7u,1ad6ÊdWáO3AêQDkÂDéVehoÚR,122,122
364,h0áár,fÛH2EHb2Kne8ÇÂõÛ1KKBmskpdOB,122,122
374,sa4áêzS,ê1ga3é_klhPZ,122,122
451,WNútsd2S,4kV9nTqNxjÃGVG6WõYmosPTX6ScBDq,122,122
53,OmuYy9sOéÊbEÚ,h0Fw3DKv8S,122,122
216,LGUqe8úpûdãçã,49SáKlP4wjÚW8uivõ,122,122
363,âh3OMFõfsY3Ún1qJvtxUaÂõNXBY,bÉa7ÛÉ0_Nyê,122,122
452,ÃûLg7NkÊÛ,KGRWÇBÃWlbG10Êq7OPâÉ21Cçúshr0,122,122
215,ÃéÕ_êr1ûfRNxÕ6oZHOvP,U5Pp1ãÚfÕéSwêõo,122,122
367,xJÊixKê,sffKÁgyTÉNovKgIcnNQO,122,122
372,bÁû6éõelkâÊtV3Z,céoozúkc3ÃXÛzR,122,122
453,plÇûpâNû,ããYMûUHÛÁ0kGknBIénÚãTmU7s6,122,122
362,XfAáÂkGnâsTÊÁJ8KboiA,VLfUgÕ6FoÇHÛfQOãÕ,122,122
70,iKCAah5qÁ1_Á8SfrwÉyQçXÇhC,45amBõ8spUJ8360áaOt6WOKúãÛTW1,122,122
373,sr74BegnáXCyû9nsOFUÉx,Á4wÊÚsZegqÇbHyûjF,122,122
454,9fDgtw2,GlFÃOaÉkYnDHÇIÁSiçEé5q,122,122
213,âÁlXÂk1ÚeofJÃnúúá0swvHélWApDbj,ÚVjVÇúEZdabJcrHãIÊKlqQnGÕ,122,122
359,MjEZ0,F06cq5zNvOCkjOúErdeú6eV0UH,122,122
370,LcÛZl8_niÚÃiU1ûH7_vNbÛYoá,HnOA4XwAsodJhzBauBIÉÛâétrSmBF,122,122
455,õQOoÛCXê6HAQ1ng,8JÊepû_dLkzãduûzEwYâéH01éuMxsb,122,122
57,dYÃjzUo7Uú2ud6CmeTprqêBXÂTCr,GJ5aNpq,122,122
217,dvfJÂ,IQGrUOÂdWmh0éYBéZPdvM,122,122
58,y9G8FyâGaxKãXTXokIqâsÉã,6ZÇâû,122,122
218,XÊgwÃqÇõSÕâxeVéHRjVÚWLWTCúHwE,bOÇÊ_DoéD6WZHi8Ezõ3âQ_ûpyÉK,122,122
208,W9LÇ6a_,oaiÕsMRTxLÛH8vágqmpj,122,122
67,úDBfVeãi_ÛjTNcQÚbSktRPVUDnÂ,UÚ_Pk0áxZBetZ2ÃÉQ,122,122
456,5VwáEg6çSÇ01ãm7,SõáQOvUa_cXhMFAFÁb9p4wMxFx4p,122,122
361,dQãGãE1ábÂ,E7RfFtPû,122,122
360,IÁox1KlpXRWçjuxY_oF53mÇr,vÕGwçXhpIoIDh2eÛYlÁÛKq3iHYÚeoR,122,122
457,ÕhInãVqIN7,LQ4HSÚÊçq4féÕsYM0Ç,122,122
209,jFÊetbq5õ,Sbc_q24p,122,122
56,0ûéZaÛuI5JFdjÃo,3nááF0EnZ2,122,122
458,ÁChÊd97eROhÊ_xmÊVxVU,ogXiggãkwBÂ5xÚYiUqlêhq,122,122
206,HérfÉmç6O8ReáG6NÂBs,ltXdxÁVnéF7wA2Ú8FÛfQ,122,122
51,Y3jhvg3sPF1uno_É6qBédsÇmt,UA5sBLaLL1çkqKiqOâB,122,122
221,ExbÃyvÚ4kKiTlnp,áIÕ30KTVáplCErÇjÉTrGJoÃXõ,122,122
48,7rGBÛo1Sjs7çGES3te,YTX6ÉúCÂ2tkTçxgÃâÛââtUãgBSXPZL,122,122
76,R_PÚÛi14ÊúHMgy,çGjaÇzwêpv_b6c,122,122
426,TXféCeRmÁ2MÃJOvF8bNcAhywC,90É7OlqfêlFA2Zé8b,122,122
47,á8ãç0S,DúJrzat8KÉX_ÉêÛkÚ0ÚEA3áÚT3xêyj,122,122
52,fe8TcLaAOãVcLIúÚ,gOS0ALvÛ1,122,122
427,ÂêAÕÂÂZrPfpHTÇáAêQttawZCKvQRÉ,mGõ0çzRhM47wBdU1LÛV2ÇRcQQ,122,122
222,ÁoiFDstsfõyE0pl_ZSAmáQJk4gzq,bzQgêQrKaÁKêKOghÂL4tVZWaDY,122,122
428,Bú_iáJeÛ1ONÃ,Ecégâé1WáLZ,122,122
46,ÉACÛâOlSDuÕÉ3xcHi,áêJT1PkÛÃâO,122,122
200,VCMJgW77SFxeJÕÉuÚBÚPOKnãpsoG,5qUAgfP93rF6IÚw7,122,122
189,qYUÃjÇNÂGv7cÉKErÊVÊKsT3P,OPúVÕXZ,122,122
199,Dá3ÛFj,bÇj5kcbzv8,122,122
74,J55ÚgIâ,OûÁ7nBHaE,122,122
429,BÛ27hÚUFV,lr1ÕdP0wmtdM6êG2JxVÊáÊoo,122,122
430,AtCZtGO,7ÚK7j1ÊjsvÊá7Ã,122,122
45,9z0çvõYÇmPâÁE,2mByCÁaãQS5eXUÇÚéxhÚâ4xvcÕRâ,122,122
194,scmWUûDNLzkçN9WbÕâ0P5M4U,1fIIzEqey8WsMÕ6HPkoPúrã,122,122
431,Õ_tufúGhfsHûEáêLeÉWÕc1ãl9xpl,Jap46uL,122,122
44,7LQõpNrSÊzÚ,KfmÉImãSs9õâ,122,122
193,SFxLrle4ã4UmgoQqNfw5o8ÊpÚ8F7D,mVÕfbj3i7ãÕNghÂzBMÃLaM8ÉcLaL,122,122
230,8fKg6yaéca7ú7r9uYU,TPi5tmuSkxzvúhGtwn0lQá,122,122
432,PUfÇbJCKGuBbÛ9zCrKEÉãzIXDI_çP,uroál,122,122
203,AYgRéFPc0ByÚ,EáXãõÕB1fVG1Iáy,122,122
433,TÂFá6mL5p8UZ01ÇgtlQgveÛêÉÇâF,EGâJ6ÂiZMb0O3êcE6JOTgyJfâKk,122,122
43,Y5qunçvaÉiúvÕgSZû9M,zõÂ4Er9hRr4hqÕUéúÕaêáA3w_,122,122
202,êhOÕZI1qtJHQldMK,alQÉ7R9bdviçâêePfeâavNBpçOÉ,122,122
229,h2hÉ3T6dVWÂimç2,TÉ_AcZZc22tZ_éêI8ú7V0lAI5SUbÇÛ,122,122
434,3GL8Ûá,PdRmtqêIuUÛmSaYsivuGtINC3XQug_,122,122
198,Úã8GÇVcbasW1âlnS3,52LqÛTYçuDWc,122,122
227,OõçKA8ZmFÁqãhÛcB34RÛ9gW,8vUno84paHÉTúHsF2Im_,122,122
435,lnMÕK3syh4kÂXq0ÇEwjWmrA5Q,NHúAEçN,122,122
42,XHBbG13lKbYsúaXxé,m0OqpUmLeçnçkhy1GÁ0EDGQE9PDrçú,122,122
195,LãRA_sûBdRzjeÊpEõãHu55bõu7,ZI5EJN,122,122
191,0ÁGLr9kEAK,uEdyli_Er,122,122
436,b96gnBõoHuUéÛõAjl,rsarVogBFw595_cO87HzDdûaú,122,122
41,4KCéYçálmáZ,hénçSûQÁahqJ4XqaE,122,122
225,0uTûNwrwBãTlol7pêVéêSZp1EÃjÉq,çãyúBÊGé,122,122
73,dt6CQTdçHçK5SGqláYTââ,Õ9FYûçûõûÛáWvgtÕPRQ9Y9,122,122
437,õniAYõXã,WWép2oVâ,122,122
233,tJ69âQjÛl_DXâDWúáçzM6DnL,vpXÚeIF7deNb4DvOÁH4aÂCtsj3N,122,122
75,CBr7VKtogÊS3CksYjSûn1Nd1,ámlçQrçrIZBHX7ÕÚoûj1YtOhLûXÁ5Ã,122,122
196,3mQÁmDYVdÂÉûJr_NMMãDDÉmjÛFÁAÉ,8ÃÁLCBv,122,122
438,ÊkgWãÚJ52YIg2ú0Gç9iveáL9dÚw,VhûÚTjáatpÁb3XS,122,122
40,Aã6iâÉtrÃmgõmHûN,hjBDauÇ,122,122
201,We7OKÁác0iÛZX7GdVb_BÛ,GOfúNaa,122,122
439,AESrJÉÉJnzÛxcõÛFbJ2,mvXa0éA6CAEPYâg43AIf,122,122
226,DSGw97vãG2DÂIkrÕcX,QN6PÁK,122,122
220,1tGÇe3õsQSFmÉtiHrFWAzcÂ,Úh1uYW3KQJb8c,122,122
223,EYvnYbgÃ,zQÉãLMTY7iqP5ZûqVpCÇ1BlWTCNs5,122,122
72,8Sh2IâIS,1RTC3G6vN,122,122
440,gGIõQ4IK_IYcEûhChclâ,ÛÕNõK1oMf5ûFÚMH3ÛRAh1ÚV,122,122
190,ûdhÛPrkLHÁvÁÚÇEeUbf5úÂzxâÃjLuQ,KvEUOoFuIÂyCÃHmoçlRsXTáÕeeBy,122,122
228,Âu0áâOêÉOw,VNÁXS,122,122
39,HVDçCnÕqtÊaXÂA2ÕAqIbYGztN,wQ5VpvBâEzyÛWZÁ,122,122
192,tKÕDxA7áûFûy,ayDQtCûXÂÇkÂMI,122,122
232,êXSsZNTIZOhVIeoovusfQXCÂMrÇéç,BbFêê7E0bEAâcX0,122,122
441,dXNÊÉFT6ÁÇwWyTUU6kDÃJPêAv,é3sZÉUytOv0B0L,122,122
38,Ré0GÁ6D1sirk8gá2n1ÇACõÚ,zE5ét4çkCTl3oÕkJXúDNy7XÂ,122,122
231,WXeQ6j6ZfJ16oê,5ûhWÊâFâ,122,122
197,õeScE8jCz55õu_xMBÁ,5eÃ3qOEECoKyM,122,122
224,tKQkscIúáLFe,n3zSXAÛué7p1Ç2IqHlêVEE,122,122
375,bâ9wAhqmáÕGÉ0gw5Pâk4ÕqÕtûhãÕ,wsUCmly2zq8LN9lÚMqû0H5aqç7QI_Q,122,122
476,OVjSmjÚaZ2VaPOwÇfFA,dFCÛGÇÛVgHufJ9KzhlédÂLW1DKDõFh,122,122
159,9gâieEVF1xÛxPHcÉ7çIDû,8ZWMsOCEãOXl1syqÚQAûT2CçPi,122,122
170,IKqHÊd8aÕyécD7ûxKÃBUÂûXRkG,4fv48fMjúR,122,122
376,bÚBnCsjSeÁÁT58kh,cw2vgãVIJkÇTPMQid5éÃj,122,122
321,qR4nG,zDN90w088yPâÕtuQyÂ,122,122
477,éPSu4JuM,Gêj_J8uVAtf7M,122,122
171,NygJãqÕdp5ûnKÚeRe6açPHÚd,ÁzÇib9OwÊQZLúMoatâ6oRcLC,122,122
318,kTqIfEO2Êgcu9CdTeê,rãcQwyvûcYRÛ2jD1HLqÉÉW,122,122
315,3BBfVDF0TADõTC8KãSN_,dçÚs1ÛPSÃStopmj5êyJSy4gh,122,122
377,gQ4ÃMÛtoÊÂÂW,hjT2ÁOS6HAF7Rg6SIu4Pâm,122,122
478,GQ4NoÚÇûéWçKh45D2,Ú6oHPãnY2RÃ5ÉBzl7êÇõ2WUÇcv7çzD,122,122
158,IãRIrmõP95LdKZtxnLû34,sGuÊéTãdâxKKSu9BOA8yd_F,122,122
378,ÚE5GÊâÉvûbNbBççÉsZqVáUt,_HDDZXYágXûSuCEÕ,122,122
172,vsRâhSZiúx16úIUQUVhçAKxlêá,ãFa64YqGs8DÁO,122,122
479,8yÂmxÁHQgNNÃ7NA1âiéGyT5bW8Ât9Û,7JIKLRrOHM1hYmáVqdêêD,122,122
379,VJjrPSyDÉsswiÇSûõú7,X3_únY9he1,122,122
480,á3aHGçx,UêB3f7kú0ÚÕvá6á0MJM,122,122
166,ãA6ÛYpP8uHTD5Ri8t,SaWVn1V,122,122
314,XDGGi9âigêlGqIUaY4bRl4á,Ã1éIw,122,122
380,AlÁÃã2ã_zKãJePIP,áé8kâf5_úgWuWÂúQXédIã9ÉõaQ,122,122
481,áwBÛtQeFâúFsGõiêYsc,êgoÛTUdEhkggÕãbefiVBFjZYÚgÃ,122,122
381,WpdGme,tÂKÁISJIho9FlS5B99ÉEEPúC,122,122
482,_wRAOã,rwfLÉÃ50ÃF,122,122
162,JW3sQÛkQÃcC,âmÁSptndiáéHayBûÇÛnm,122,122
382,BU1UÚKU1éeYÃYH00uCzwvTE4c,b32IWSÛYÇJ,122,122
483,zgrkHe,uûFCJ,122,122
383,T4itBY7YÁ,4ÛfmyjH3PSu1DÇ56úÛs3úN1Ig,122,122
484,ÇSÂÇQÚvêZbhgbéR7zyiDcbRçÉbIhH,9LSkouhÚoV3,122,122
165,ngÂp6sbQzQK81Õk6Io,cpCqerâÁ5rêaKy9N7ezqâû2pPKúçOÚ,122,122
384,çw4aûbÚbVH1,y4jãVaOu8xOX,122,122
485,úfxiú4h5u0uÇwtlá0anuMÉÚpw4é,ÉT2lçyãFOrQÉUsP,122,122
163,õAra5vyQPkibX9ZnÃÇNHãã,twcáQXTJXsjõxUr,122,122
311,5Õ0bPUMâ,1VFkâyx3KnORwkPÁêfbf,122,122
385,RCtã6hÛêyCvOV9ãhouAxe6Rõ,f2QFÕpYuN19w,122,122
164,xhl2_páúTâylê,9JÂs9Õ6fÂGCõP8,122,122
486,ÊLgCTWgZq5YêÂIvGnjYBJa,êéiÇi,122,122
313,eHipê,44ârgõpãMrn,122,122
312,êNWZJâÇcaêILOl74V9EÉpYbâDyûMh,uYÉÂSl28zZk,122,122
386,SâC9hVojÚUlûWêWõÊgs6Ã6zb,ÛT3HbTTWt9GVH1,122,122
487,TPz63wibD7Q,OaYÉ4UâcDÉÁ0M,122,122
387,é2ir0éNSCÚY_,0HrÉd2uwGJjç13iOÂx4kT01,122,122
488,fgqÃNu,64iûú,122,122
161,0péNuqhZP,R9z_q6ÃUlaL2BMGuYBS,122,122
322,5pZXÊbSyv0tv8XrÕZúgwK8YáiC,êxõBLsDO,122,122
168,VCÊ7rlmH_QU7oêétÂTwgx,_Ç6_kN6QPáMEÛÊi06Ân,122,122
324,UdcÃ3OGn7E,J5mIloÕI8A,122,122
317,ÇeZÉÊdYuãTÛ7Te,Fç_BIAç3wUdXTkÇLÛÕ68,122,122
388,gsZûJç3Y1úktÉ7fÇâBbSÇÇy,BEê3uKvÂõfDQéNÃWs59nKKûqÃqogÚú,122,122
489,hâáetGv,ê0ÇzuOq_Ãb6maÇêzaYfZibWé14ç2Z,122,122
169,DZTbde,AAmqÚLEâtP2wyFiMRAApbJUvO5xh9a,122,122
389,Zjâ6wTzR00lgw7DÕMmydh,r8õéÃeEEiNCgÕZúzBbUXú6QZkmSJ,122,122
167,Q3ÂÂlÛHÊÉÊCxFQ7w5õSu3XIoC,CxÉ5ZQlÁmlâ3gmzErU4Po,122,122
490,aEÃÃuhÁszêSJDkÛ,fáieqZêHcZmçû0Qã5e,122,122
157,YAIûWKUÛqFxYEçA,PâSORwuy6âA_hjGnyB,122,122
320,xk18ySÃ2O,QuvqCÃc07yAãVPdpÃÃwûnÕ6hÉjgzOO,122,122
323,é3Ã0vvNI1õB7hDõ49MhÚ,IN6FhpÂgIWÇãZÁqZõnJp03çN,122,122
390,aõHtRtg,jGw_r8Pãv75á,122,122
491,8NbIe0grVyéVJXÃt7lmmE2ÉÕKÉs,xâfsq,122,122
160,ZpÁÃ9nEJzâ6EIáãû,eRijUzxSÛÊgRÊ3âACuÇÊna,122,122
316,FKKl5HÂZoIÇijR,U9êF1,122,122
319,QtgA0RgAû68qjDb1bLÃÕõ8yS8z5b,VxÂvõb4TÉ1êÂÇJ4FéÊ,122,122
391,kvJul7JuõtMõ1O96R7i_tJmÂma,lAã4cÛxoO2EÂZêécG7,122,122
310,G0DÁin2HÕãete,QMúWeÇÉFjIz4ÃsLE3áxMZÊFXLÁV,122,122
492,Lúõúl6mY1e1RyÂÛmt5L,UHãç1,122,122
325,wMãWgWv3vH9ã7SÂRÉ,V7rMKd989wDâ0Q3q1ePoDAzzÁ,122,122
273,HÁQNtÛ0ÛçÃCÕÂxYJX3uãjÚád,ÚÊJZifYy_ElX1PWAéÛÚNúbX0Ax,122,122
266,zguKMBLáfQ,ú2hÚoyt9DyAQâ,122,122
182,daLU0XnOJpQl9ÂljúyWJ2PoYnbé,pdX_ûhÇQZFjszãúEZúpohãâQmÉ5É,122,122
184,RÊIwâ2ZKVkDSyCzEncZÛ1jbJcR9guh,YbO7BHtonçifÛrãUHNG9XrÂ3E0éqúM,122,122
274,ÛjÂúLRçÊQêhNÉoyNEhGBÉm_ûlSHQr,VçÂÕ_ká0SBZZaId,122,122
175,ho9LZ,fHiAy2õnGÇá,122,122
272,ÂÛÇfrh0v7ÊoOd6r9XTrÃUD8áTÂMú22,wSçcT,122,122
265,x1KéÂ6SOpvnFqcãGFviÂCzuj7tÂZpy,SêYaoI,122,122
183,WXlÚZlhzQ2EÃé,IuGXkFLkÇ,122,122
276,ánOkIusÁIy6uJrabâêd9uêGeKEJ,4vpp3oyIin3Xcm7owQwK8EOÛjBs,122,122
181,pfúÕKçtGkPM,HGáRWeh,122,122
275,4sxDIABTLh7wysÉZd41tÁ3éVÃ6ygVK,2_VMbkAeQ4cx5Zym,122,122
187,êTMuûl9ÇyGmqoáÃ2Zrm1u,duG5h,122,122
278,PGKlx4VJ7_ÂVé,6wÉeã1L0õ5á6,122,122
270,a7XÛÕvÇzçsêBõEAÃxDÃ,odHêÕ,122,122
177,tçtU_aBéEÁÉ9ÁEqÁJ6uMZZWoÉ,9tÚVâçÕk_3Th,122,122
188,õ_R3ÂúqylDL3ãréSVÊiMyÉ,FÃXvruTBoúAÂõYrqÊ8xÛma,122,122
279,á1pjuYÃpyyõYNW86ÉÕj,NáVPêQujrVÕbDÃ1,122,122
186,XbçnBçbÉãõS59BmÛFÉFdQ,iUxoéá1JsLS_jÕtB,122,122
277,lÛPJZH3,4wEMB4d4ÁZU3qõ9QÇ,122,122
271,6ÉkákZTSHst8ãosfLVéSÉjb0ÛIdI,Qá1aû,122,122
267,piWk4OSEQéÕsMxpÛÁ3IcOLb,ÇÂQiOéõroÇ1D,122,122
176,Úsa4zoÃcLú3ÇãYÛç2,xtêTVEdz_mfacWw19B0ÕÃÉoR,122,122
25,tÊN7t_WqÊWVEq9pÛ_SxuUÇX3,êéH9bQKF4Fk5ûQLÛMwpvTcR2q,122,122
268,zCVá_7V,çByOúuhGûAaOê2qúEûVu,122,122
173,âf3Á0j9ÕAûg3TXHK,Hêbãg_d4ÛCuPk_dÊriCÇzSq,122,122
179,J_ÕêUÛX0b,sê0xâGOyDLxCWreYéAÛjJ0j,122,122
24,AmZkxBéY3ÚSÁMÕqf,ânLháe,122,122
180,úGXRÃrQAqkáBupdwl,JVIdA1PaÁEoSÊ_Wâ9w_âã,122,122
174,VHZlnSdsdIG3Y7zÂÉ7p8aj,vâWjP6du_nZUzlzF,122,122
185,tDhÂ8ynbÛÊwCêênÉ1ÕÕAX,FÕç0ûul7páagOrH,122,122
178,NÃRiWej,DTmMgtTêUOÂÁâX0rqqFC7_ãÇP_ûTFB,122,122
269,OÛûãuÁÇIlQÕOwuEpWLUu1ûãNhaPUnA,sPfLv,122,122
97,OÁyIy4qÕXMxqõS0Õ7ÕXSB,ÊiScõIaêêPrwIqF5jJÇ,122,122
